Date,Store,Region,Category,Product,Revenue,Quantity,Cost
2016-07-15,Store A,East,Office Supplies,Paper,100.0,3,67.05563190360837
2016-07-15,Store A,East,Office Supplies,Paper,66.66666666666667,2,44.28426447110017
2016-07-15,Store A,East,Office Supplies,Stapler,53.333333333333336,2,33.478884566764926
2016-07-15,Store A,East,Office Supplies,Pen,33.333333333333336,2,23.020458625224116
2016-07-15,Store A,East,Office Supplies,Pen,50.0,5,34.73902509181234
2016-07-15,Store A,East,Office Supplies,Folder,56.25,3,39.11570134385203
2016-07-15,Store A,East,Office Supplies,Pen,37.5,3,24.92602293405239
2016-07-15,Store A,East,Office Supplies,Paper,100.0,2,66.30093849455412
2016-07-15,Store A,East,Office Supplies,Pen,37.5,3,26.158057471679104
2016-07-15,Store A,East,Office Supplies,Folder,75.0,3,48.38594134500368
2016-07-15,Store A,East,Office Supplies,Pen,50.0,3,30.803070132346015
2016-07-15,Store A,East,Office Supplies,Folder,56.25,3,36.1626958560384
2016-07-15,Store A,East,Office Supplies,Stapler,53.333333333333336,2,32.31268640225378
2016-07-15,Store A,East,Office Supplies,Paper,100.0,5,61.865005834048034
2016-07-15,Store B,West,Electronics,Keyboard,320.0,4,205.9991623286669
2016-07-15,Store B,West,Electronics,Mouse,225.0,3,150.72708155874196
2016-07-15,Store B,West,Electronics,Keyboard,200.0,1,138.18998085881432
2016-07-15,Store B,West,Electronics,Monitor,1500.0,3,944.6294330093233
2016-07-15,Store B,West,Electronics,Mouse,225.0,3,144.1917651546869
2016-07-15,Store B,West,Electronics,Mouse,225.0,3,153.826140723179
2016-07-15,Store B,West,Electronics,Keyboard,200.0,1,134.68619333217208
2016-07-15,Store B,West,Electronics,Laptop,3333.3333333333335,2,2102.0346533858724
2016-07-15,Store B,West,Electronics,Monitor,1500.0,3,981.329346732911
2016-07-15,Store B,West,Electronics,Laptop,3750.0,3,2491.9066888236857
2016-07-15,Store B,West,Electronics,Monitor,1500.0,3,971.5451836643916
2016-07-15,Store B,West,Electronics,Keyboard,266.6666666666667,2,184.58310494706734
2016-07-15,Store B,West,Electronics,Laptop,3333.3333333333335,2,2146.2789126947105
2016-07-15,Store B,West,Electronics,Monitor,1125.0,3,732.7563832719203
2016-07-15,Store B,West,Electronics,Laptop,3333.3333333333335,2,2187.900739806064
2016-07-15,Store B,West,Electronics,Mouse,300.0,3,200.8279479018784
2016-07-15,Store B,West,Electronics,Mouse,300.0,3,204.38858950941616
2016-07-15,Store B,West,Electronics,Keyboard,300.0,3,193.7136172280413
2016-07-15,Store B,West,Electronics,Keyboard,400.0,2,241.8656580370324
2016-07-15,Store B,West,Electronics,Monitor,1125.0,3,758.1919033823993
2016-07-15,Store B,West,Electronics,Monitor,1125.0,3,744.3956082685412
2016-07-15,Store B,West,Electronics,Laptop,2500.0,1,1624.8905777850587
2016-07-15,Store B,West,Electronics,Keyboard,200.0,1,135.21947129063307
2016-07-15,Store B,West,Furniture,Chair,2500.0,5,1727.1952358027931
2016-07-15,Store B,West,Furniture,Shelf,1200.0,2,774.7662586664593
2016-07-15,Store B,West,Furniture,Desk,3000.0,5,2077.273180303137
2016-07-15,Store B,West,Furniture,Desk,2400.0,4,1594.6509711402944
2016-07-15,Store B,West,Furniture,Chair,2500.0,3,1615.5054459900603
2016-07-15,Store B,West,Furniture,Shelf,1200.0,4,778.1450077226723
2016-07-15,Store B,West,Furniture,Chair,2500.0,4,1629.3129563596608
2016-07-15,Store B,West,Furniture,Chair,1875.0,3,1189.3593170260485
2016-07-15,Store B,West,Furniture,Table,1500.0,3,1014.925888394577
2016-07-15,Store B,West,Furniture,Chair,1875.0,3,1201.263853845209
2016-07-15,Store B,West,Furniture,Chair,1250.0,1,798.3767832457655
2016-07-15,Store B,West,Furniture,Desk,3000.0,4,1824.154502939793
2016-07-15,Store B,West,Furniture,Shelf,1200.0,2,749.2462374697656
2016-07-15,Store B,West,Furniture,Chair,2500.0,4,1624.9950440178438
2016-07-15,Store B,West,Furniture,Chair,2000.0,4,1304.5908910370235
2016-07-15,Store B,West,Furniture,Table,1500.0,3,937.0453271955319
2016-07-15,Store B,West,Furniture,Table,2000.0,2,1244.4087552134217
2016-07-15,Store B,West,Furniture,Shelf,960.0,4,622.0998919412579
2016-07-15,Store B,West,Furniture,Table,1500.0,3,1038.4015979547544
2016-07-15,Store B,West,Furniture,Table,2000.0,4,1373.0381626299888
2016-07-15,Store B,West,Furniture,Shelf,960.0,4,657.3448632737634
2016-07-15,Store B,West,Furniture,Chair,1666.6666666666667,2,1129.3851088297743
2016-07-15,Store B,West,Furniture,Desk,2250.0,3,1385.286852531736
2016-07-15,Store B,West,Furniture,Table,2000.0,2,1265.3565691938436
2016-07-15,Store B,West,Furniture,Shelf,600.0,1,370.47062414345214
2016-07-15,Store B,West,Office Supplies,Paper,100.0,3,60.12098021698452
2016-07-15,Store B,West,Office Supplies,Paper,75.0,3,46.72554465827777
2016-07-15,Store B,West,Office Supplies,Folder,56.25,3,34.336562387802445
2016-07-15,Store B,West,Office Supplies,Pen,50.0,3,34.67227843381391
2016-07-15,Store B,West,Office Supplies,Paper,100.0,4,62.0469167462179
2016-07-15,Store B,West,Office Supplies,Stapler,80.0,2,48.01664511341029
2016-07-15,Store B,West,Office Supplies,Paper,100.0,5,69.2694066278204
2016-07-15,Store B,West,Office Supplies,Paper,100.0,2,64.00655001773032
2016-07-15,Store B,West,Office Supplies,Stapler,80.0,2,55.40283925679294
2016-07-15,Store B,West,Office Supplies,Pen,50.0,2,31.65163844683277
2016-07-15,Store B,West,Office Supplies,Folder,60.0,4,39.03038270507997
2016-07-15,Store B,West,Office Supplies,Pen,50.0,5,32.04082332450777
2016-07-15,Store B,West,Office Supplies,Paper,100.0,3,61.48545151509981
2016-07-15,Store B,West,Office Supplies,Folder,50.0,2,34.717496148519636
2016-07-15,Store B,West,Office Supplies,Paper,50.0,1,33.368271653911215
2016-07-15,Store B,West,Office Supplies,Pen,37.5,3,25.93541566451114
2016-07-15,Store B,West,Office Supplies,Stapler,60.0,3,41.38961789780306
2016-07-15,Store B,West,Office Supplies,Stapler,64.0,4,39.60499423294286
2016-07-15,Store B,West,Office Supplies,Folder,75.0,5,48.078996948419075
2016-07-15,Store B,West,Office Supplies,Folder,60.0,4,38.674930692430074
2016-07-15,Store C,South,Electronics,Keyboard,266.6666666666667,2,170.47853170577477
2016-07-15,Store C,South,Electronics,Mouse,150.0,1,100.81831375354595
2016-07-15,Store C,South,Electronics,Mouse,300.0,5,209.7342832122941
2016-07-15,Store C,South,Electronics,Mouse,300.0,3,207.58840478259688
2016-07-15,Store C,South,Electronics,Keyboard,266.6666666666667,2,182.56656126032027
2016-07-15,Store C,South,Electronics,Keyboard,400.0,2,242.7402722236402
2016-07-15,Store C,South,Electronics,Laptop,3333.3333333333335,2,2102.584681354798
2016-07-15,Store C,South,Electronics,Laptop,4000.0,4,2667.224450731487
2016-07-15,Store C,South,Electronics,Monitor,1200.0,4,768.9176585590436
2016-07-15,Store C,South,Electronics,Mouse,240.0,4,166.22502643022514
2016-07-15,Store C,South,Electronics,Keyboard,320.0,4,223.09031947949663
2016-07-15,Store C,South,Electronics,Laptop,4000.0,4,2471.0803259158133
2016-07-15,Store C,South,Electronics,Keyboard,400.0,2,256.34639189820723
2016-07-15,Store C,South,Electronics,Monitor,1000.0,2,631.7389573633272
2016-07-15,Store C,South,Electronics,Mouse,225.0,3,146.25380765664303
2016-07-15,Store C,South,Electronics,Keyboard,400.0,4,271.54997916005084
2016-07-15,Store C,South,Electronics,Mouse,150.0,1,102.58602863126524
2016-07-15,Store C,South,Electronics,Monitor,1500.0,2,922.559740891992
2016-07-15,Store C,South,Electronics,Monitor,1500.0,3,944.6495692137321
2016-07-15,Store C,South,Electronics,Monitor,1500.0,2,961.8723298903914
2016-07-15,Store C,South,Electronics,Keyboard,300.0,3,195.67546880448154
2016-07-15,Store C,South,Electronics,Laptop,2500.0,1,1595.840129783759
2016-07-15,Store C,South,Electronics,Keyboard,400.0,5,265.70770313820873
2016-07-15,Store C,South,Electronics,Monitor,1500.0,3,1047.2498474894858
2016-07-15,Store C,South,Electronics,Keyboard,300.0,3,196.48035701505157
2016-07-15,Store C,South,Electronics,Keyboard,400.0,3,252.83902934657624
2016-07-15,Store C,South,Electronics,Mouse,150.0,1,100.08719924373759
2016-07-15,Store C,South,Electronics,Mouse,240.0,4,158.72522184805823
2016-07-15,Store C,South,Electronics,Laptop,3333.3333333333335,2,2224.8647452451955
2016-07-15,Store C,South,Electronics,Laptop,2500.0,1,1555.0031496628465
2016-07-15,Store C,South,Furniture,Shelf,600.0,1,361.2953946685605
2016-07-15,Store C,South,Furniture,Shelf,1200.0,2,815.0526935297949
2016-07-15,Store C,South,Furniture,Chair,2500.0,4,1559.1009897382785
2016-07-15,Store C,South,Furniture,Table,2000.0,4,1274.2469868948237
2016-07-15,Store C,South,Furniture,Shelf,1200.0,2,805.7844492812862
2016-07-15,Store C,South,Furniture,Table,1500.0,3,940.7670751786794
2016-07-15,Store C,South,Furniture,Chair,2000.0,4,1383.8596876755348
2016-07-15,Store C,South,Furniture,Chair,2500.0,2,1643.4360606361465
2016-07-15,Store C,South,Furniture,Chair,1875.0,3,1258.641187886237
2016-07-15,Store C,South,Furniture,Shelf,1200.0,4,752.5642818030067
2016-07-15,Store C,South,Furniture,Chair,2500.0,3,1544.3034770672734
2016-07-15,Store C,South,Furniture,Shelf,1200.0,3,740.4257561858406
2016-07-15,Store C,South,Furniture,Shelf,1200.0,2,823.8444961801268
2016-07-15,Store C,South,Furniture,Shelf,1200.0,5,811.4640927511299
2016-07-15,Store C,South,Furniture,Desk,3000.0,4,1926.5908141826221
2016-07-15,Store C,South,Furniture,Shelf,1200.0,3,809.5100325598268
2016-07-15,Store C,South,Furniture,Desk,2000.0,2,1301.4637001359297
2016-07-15,Store C,South,Furniture,Table,1600.0,4,1017.2636936873037
2016-07-15,Store C,South,Furniture,Table,1000.0,1,620.6164844631206
2016-07-15,Store C,South,Furniture,Chair,1666.6666666666667,2,1160.3286449623452
2016-07-15,Store C,South,Furniture,Table,1333.3333333333333,2,867.0757951305106
2016-07-15,Store C,South,Furniture,Table,2000.0,5,1346.643913916282
2016-07-15,Store C,South,Furniture,Chair,2500.0,5,1582.995848635822
2016-07-15,Store C,South,Furniture,Chair,1875.0,3,1215.3545411357784
2016-07-15,Store C,South,Furniture,Shelf,600.0,1,414.8814554824939
2016-07-15,Store C,South,Furniture,Shelf,1200.0,2,722.1157690720829
2016-07-15,Store C,South,Furniture,Chair,1666.6666666666667,2,1165.7757038263517
2016-07-15,Store C,South,Furniture,Chair,2500.0,4,1515.9577480065284
2016-07-15,Store C,South,Furniture,Desk,1500.0,1,1020.1330155718769
2016-07-15,Store C,South,Furniture,Shelf,960.0,4,620.4714379664455
2016-07-15,Store C,South,Office Supplies,Paper,50.0,1,31.55969441078419
2016-07-15,Store C,South,Office Supplies,Pen,33.333333333333336,2,22.280797422008604
2016-07-15,Store C,South,Office Supplies,Folder,75.0,4,48.92815758355796
2016-07-15,Store C,South,Office Supplies,Folder,75.0,5,47.762980276657665
2016-07-15,Store C,South,Office Supplies,Stapler,80.0,5,49.87274108932858
2016-07-15,Store C,South,Office Supplies,Folder,60.0,4,37.71927550631077
2016-07-15,Store C,South,Office Supplies,Folder,50.0,2,32.0955810863442
2016-07-15,Store C,South,Office Supplies,Paper,100.0,2,64.16534506120615
2016-07-15,Store C,South,Office Supplies,Paper,75.0,3,51.614697573640804
2016-07-15,Store C,South,Office Supplies,Folder,75.0,5,49.28789325318782
2016-07-15,Store C,South,Office Supplies,Pen,50.0,5,34.03273303945341
2016-07-15,Store C,South,Office Supplies,Folder,75.0,3,46.76196197468063
2016-07-15,Store C,South,Office Supplies,Pen,50.0,3,30.845335305823063
2016-07-15,Store C,South,Office Supplies,Folder,75.0,2,45.62453160981055
2016-07-15,Store C,South,Office Supplies,Pen,50.0,3,31.308907413460435
2016-07-15,Store C,South,Office Supplies,Paper,100.0,5,64.1413514313958
2016-07-15,Store C,South,Office Supplies,Paper,50.0,1,31.80499626515077
2016-07-15,Store C,South,Office Supplies,Folder,50.0,2,34.67543840020462
2016-07-15,Store C,South,Office Supplies,Pen,50.0,2,32.19234170561079
2016-07-15,Store C,South,Office Supplies,Pen,37.5,3,25.437833630895394
2016-07-15,Store C,South,Office Supplies,Folder,75.0,3,51.19155518630516
2016-07-15,Store C,South,Office Supplies,Paper,100.0,3,68.50358847354265
2016-07-15,Store C,South,Office Supplies,Paper,100.0,5,63.86542663174081
2016-07-15,Store C,South,Office Supplies,Pen,25.0,1,15.706068165856687
2016-07-15,Store C,South,Office Supplies,Pen,50.0,2,32.47316931509959
2016-07-22,Store A,East,Electronics,Keyboard,320.0,4,210.91426270872657
2016-07-22,Store A,East,Electronics,Mouse,150.0,1,104.56543696867648
2016-07-22,Store A,East,Electronics,Laptop,3333.3333333333335,2,2192.102939963019
2016-07-22,Store A,East,Electronics,Laptop,5000.0,4,3322.2625678351797
2016-07-22,Store A,East,Electronics,Keyboard,400.0,4,247.64180642621182
2016-07-22,Store A,East,Electronics,Monitor,1200.0,4,789.9984573892525
2016-07-22,Store A,East,Electronics,Mouse,150.0,1,90.45812967224607
2016-07-22,Store A,East,Electronics,Keyboard,400.0,2,255.93445145066957
2016-07-22,Store A,East,Electronics,Laptop,3750.0,3,2526.3673483954317
2016-07-22,Store A,East,Electronics,Keyboard,400.0,2,243.52618577009198
2016-07-22,Store A,East,Electronics,Monitor,1125.0,3,757.1740831147903
2016-07-22,Store A,East,Electronics,Mouse,240.0,4,153.1177245268374
2016-07-22,Store A,East,Electronics,Laptop,4000.0,4,2709.492694775117
2016-07-22,Store A,East,Electronics,Laptop,3750.0,3,2528.463791528421
2016-07-22,Store A,East,Electronics,Keyboard,300.0,3,201.2296314935436
2016-07-22,Store A,East,Electronics,Keyboard,200.0,1,131.62076648342486
2016-07-22,Store A,East,Electronics,Laptop,3333.3333333333335,2,2196.379938625908
2016-07-22,Store A,East,Electronics,Mouse,300.0,3,196.3693085497294
2016-07-22,Store A,East,Electronics,Laptop,3333.3333333333335,2,2148.3222189116964
2016-07-22,Store A,East,Electronics,Laptop,2500.0,1,1612.3591938270113
2016-07-22,Store A,East,Furniture,Desk,3000.0,4,1983.0923344620287
2016-07-22,Store A,East,Furniture,Table,2000.0,3,1357.174325118621
2016-07-22,Store A,East,Furniture,Shelf,1200.0,5,764.6219163244749
2016-07-22,Store A,East,Furniture,Shelf,800.0,2,525.645656730431
2016-07-22,Store A,East,Furniture,Table,1500.0,3,940.7274866599606
2016-07-22,Store A,East,Furniture,Desk,3000.0,4,1952.2614975276224
2016-07-22,Store A,East,Furniture,Chair,1250.0,1,756.6832155157035
2016-07-22,Store A,East,Furniture,Shelf,900.0,3,588.1200079403593
2016-07-22,Store A,East,Furniture,Chair,2500.0,3,1726.0269763644087
2016-07-22,Store A,East,Furniture,Table,2000.0,2,1384.9289425164827
2016-07-22,Store A,East,Furniture,Chair,2000.0,4,1224.9702956866568
2016-07-22,Store A,East,Furniture,Chair,2500.0,4,1502.0297017592488
2016-07-22,Store A,East,Furniture,Chair,2000.0,4,1333.959745554923
2016-07-22,Store A,East,Furniture,Table,2000.0,2,1265.4952773429247
2016-07-22,Store A,East,Furniture,Shelf,960.0,4,650.3817332008563
2016-07-22,Store A,East,Furniture,Shelf,1200.0,2,805.2124913511396
2016-07-22,Store A,East,Furniture,Desk,2400.0,4,1579.4660452076414
2016-07-22,Store A,East,Furniture,Chair,2500.0,5,1558.7925597811527
2016-07-22,Store A,East,Furniture,Table,1600.0,4,1043.4855626743818
2016-07-22,Store A,East,Furniture,Shelf,800.0,2,510.72120237817467
2016-07-22,Store A,East,Furniture,Shelf,1200.0,4,767.0933813012309
2016-07-22,Store A,East,Furniture,Desk,3000.0,4,1823.6709817753745
2016-07-22,Store A,East,Furniture,Desk,3000.0,4,1827.4776102433405
2016-07-22,Store A,East,Furniture,Table,1333.3333333333333,2,895.5059107315784
2016-07-22,Store A,East,Furniture,Shelf,1200.0,3,753.8481149453131
2016-07-22,Store A,East,Furniture,Desk,3000.0,4,1920.2679954799878
2016-07-22,Store A,East,Office Supplies,Pen,33.333333333333336,2,21.238606997790605
2016-07-22,Store A,East,Office Supplies,Stapler,40.0,1,26.17571825011609
2016-07-22,Store A,East,Office Supplies,Pen,37.5,3,26.11748505269376
2016-07-22,Store A,East,Office Supplies,Paper,100.0,4,66.41380310980169
2016-07-22,Store A,East,Office Supplies,Pen,50.0,5,30.693689556133886
2016-07-22,Store A,East,Office Supplies,Stapler,64.0,4,42.169984730662165
2016-07-22,Store A,East,Office Supplies,Stapler,80.0,4,54.43019240691375
2016-07-22,Store A,East,Office Supplies,Paper,100.0,5,69.12722083291291
2016-07-22,Store A,East,Office Supplies,Stapler,64.0,4,40.596440310037515
2016-07-22,Store A,East,Office Supplies,Folder,75.0,2,49.59389876517652
2016-07-22,Store A,East,Office Supplies,Folder,60.0,4,38.23446686408664
2016-07-22,Store A,East,Office Supplies,Stapler,53.333333333333336,2,36.6480762164195
2016-07-22,Store A,East,Office Supplies,Paper,100.0,5,67.10464283596453
2016-07-22,Store A,East,Office Supplies,Paper,100.0,5,63.101522123015265
2016-07-22,Store A,East,Office Supplies,Pen,50.0,4,31.084068629188614
2016-07-22,Store A,East,Office Supplies,Pen,50.0,5,33.072244711580595
2016-07-22,Store A,East,Office Supplies,Pen,25.0,1,16.023927254511893
2016-07-22,Store A,East,Office Supplies,Pen,50.0,5,33.46033742135597
2016-07-22,Store A,East,Office Supplies,Folder,75.0,5,49.632796660460045
2016-07-22,Store A,East,Office Supplies,Pen,25.0,1,16.931578471360353
2016-07-22,Store A,East,Office Supplies,Folder,75.0,5,45.292420648636714
2016-07-22,Store A,East,Office Supplies,Paper,100.0,5,67.15370539667572
2016-07-22,Store A,East,Office Supplies,Paper,66.66666666666667,2,41.06835729290514
2016-07-22,Store A,East,Office Supplies,Pen,40.0,4,25.785334961763308
2016-07-22,Store A,East,Office Supplies,Paper,75.0,3,45.856842230939826
2016-07-22,Store A,East,Office Supplies,Paper,75.0,3,46.00146729984105
2016-07-22,Store A,East,Office Supplies,Paper,100.0,3,67.1483719793671
2016-07-22,Store A,East,Office Supplies,Folder,37.5,1,25.706477736439577
2016-07-22,Store B,West,Electronics,Keyboard,320.0,4,214.2151836538472
2016-07-22,Store B,West,Electronics,Mouse,300.0,5,190.13988093935765
2016-07-22,Store B,West,Electronics,Monitor,1500.0,4,922.0285722960303
2016-07-22,Store B,West,Electronics,Laptop,3750.0,3,2584.488717290852
2016-07-22,Store B,West,Electronics,Keyboard,300.0,3,182.48242511669613
2016-07-22,Store B,West,Electronics,Keyboard,400.0,3,279.11831787818016
2016-07-22,Store B,West,Electronics,Laptop,3333.3333333333335,2,2258.3809213484465
2016-07-22,Store B,West,Electronics,Mouse,240.0,4,145.79085733364897
2016-07-22,Store B,West,Electronics,Keyboard,266.6666666666667,2,179.1709284086723
2016-07-22,Store B,West,Electronics,Laptop,3333.3333333333335,2,2171.7651458771484
2016-07-22,Store B,West,Electronics,Monitor,1125.0,3,768.7382921986282
2016-07-22,Store B,West,Electronics,Keyboard,300.0,3,202.60756076998484
2016-07-22,Store B,West,Electronics,Keyboard,300.0,3,184.92662062378713
2016-07-22,Store B,West,Electronics,Keyboard,400.0,2,258.94034350964256
2016-07-22,Store B,West,Electronics,Monitor,1500.0,2,1008.9363882761056
2016-07-22,Store B,West,Electronics,Keyboard,300.0,3,181.75521454348308
2016-07-22,Store B,West,Electronics,Laptop,5000.0,5,3499.1258950931274
2016-07-22,Store B,West,Electronics,Monitor,1500.0,4,957.2898683803779
2016-07-22,Store B,West,Electronics,Keyboard,300.0,3,181.58936379907792
2016-07-22,Store B,West,Electronics,Laptop,5000.0,3,3185.4170422969946
2016-07-22,Store B,West,Electronics,Keyboard,200.0,1,132.1170593676779
2016-07-22,Store B,West,Electronics,Keyboard,320.0,4,217.5486767680957
2016-07-22,Store B,West,Electronics,Keyboard,266.6666666666667,2,167.58844560212938
2016-07-22,Store B,West,Electronics,Monitor,1500.0,5,943.4639403042984
2016-07-22,Store B,West,Electronics,Keyboard,266.6666666666667,2,178.2996274164218
2016-07-22,Store B,West,Electronics,Monitor,1500.0,3,915.0256510802149
2016-07-22,Store B,West,Electronics,Monitor,1200.0,4,768.836663389331
2016-07-22,Store B,West,Furniture,Desk,2000.0,2,1396.1260250293092
2016-07-22,Store B,West,Furniture,Shelf,800.0,2,504.4183235719868
2016-07-22,Store B,West,Furniture,Table,2000.0,4,1274.3532101653211
2016-07-22,Store B,West,Furniture,Chair,2500.0,5,1602.0251621185514
2016-07-22,Store B,West,Furniture,Table,2000.0,2,1340.1881878035504
2016-07-22,Store B,West,Furniture,Table,1500.0,3,1048.6063859342862
2016-07-22,Store B,West,Furniture,Desk,3000.0,3,1877.3458431260453
2016-07-22,Store B,West,Furniture,Shelf,1200.0,2,764.6588913834314
2016-07-22,Store B,West,Furniture,Table,2000.0,3,1274.6658384850061
2016-07-22,Store B,West,Furniture,Chair,2000.0,4,1376.9789541202786
2016-07-22,Store B,West,Furniture,Chair,2000.0,4,1313.6543708600066
2016-07-22,Store B,West,Furniture,Chair,2500.0,4,1551.9880851244525
2016-07-22,Store B,West,Furniture,Table,2000.0,3,1258.0194893522944
2016-07-22,Store B,West,Furniture,Table,1333.3333333333333,2,806.2355424337111
2016-07-22,Store B,West,Furniture,Chair,1250.0,1,764.6133423268944
2016-07-22,Store B,West,Furniture,Table,1500.0,3,1002.4979363269055
2016-07-22,Store B,West,Furniture,Table,1333.3333333333333,2,803.9403721255491
2016-07-22,Store B,West,Furniture,Table,1500.0,3,994.2433491877981
2016-07-22,Store B,West,Furniture,Table,1600.0,4,987.1907985719973
2016-07-22,Store B,West,Furniture,Desk,2000.0,2,1274.7221890147364
2016-07-22,Store B,West,Furniture,Desk,3000.0,2,1998.2251664739892
2016-07-22,Store B,West,Furniture,Shelf,1200.0,3,789.3041909932616
2016-07-22,Store B,West,Furniture,Chair,2000.0,4,1307.996210422884
2016-07-22,Store B,West,Furniture,Table,1333.3333333333333,2,880.1666929962901
2016-07-22,Store B,West,Furniture,Shelf,960.0,4,634.6101653542738
2016-07-22,Store B,West,Furniture,Table,1333.3333333333333,2,860.9944055511394
2016-07-22,Store B,West,Furniture,Desk,1500.0,1,964.5839195969992
2016-07-22,Store B,West,Furniture,Desk,3000.0,4,1997.7942583136437
2016-07-22,Store B,West,Furniture,Chair,2500.0,2,1582.2969516619619
2016-07-22,Store B,West,Furniture,Table,1500.0,3,949.3358482052313
2016-07-22,Store B,West,Office Supplies,Pen,40.0,4,27.070701732149118
2016-07-22,Store B,West,Office Supplies,Stapler,80.0,4,51.742318163780325
2016-07-22,Store B,West,Office Supplies,Stapler,60.0,3,38.35735377498707
2016-07-22,Store B,West,Office Supplies,Folder,37.5,1,25.09463367781358
2016-07-22,Store B,West,Office Supplies,Pen,25.0,1,16.033851306858722
2016-07-22,Store B,West,Office Supplies,Folder,60.0,4,38.720121227485166
2016-07-22,Store B,West,Office Supplies,Stapler,53.333333333333336,2,36.79283404669037
2016-07-22,Store B,West,Office Supplies,Pen,50.0,4,33.17868389127634
2016-07-22,Store B,West,Office Supplies,Stapler,53.333333333333336,2,32.279880964423484
2016-07-22,Store B,West,Office Supplies,Stapler,80.0,2,51.340841978419164
2016-07-22,Store B,West,Office Supplies,Stapler,53.333333333333336,2,35.46025933108741
2016-07-22,Store B,West,Office Supplies,Pen,33.333333333333336,2,23.25038169015242
2016-07-22,Store B,West,Office Supplies,Pen,33.333333333333336,2,21.08907894381533
2016-07-22,Store B,West,Office Supplies,Stapler,60.0,3,36.60191699515968
2016-07-22,Store B,West,Office Supplies,Pen,37.5,3,25.799324912645442
2016-07-22,Store B,West,Office Supplies,Stapler,53.333333333333336,2,37.27201637295043
2016-07-22,Store B,West,Office Supplies,Stapler,80.0,3,51.11622086698042
2016-07-22,Store B,West,Office Supplies,Folder,75.0,4,49.670158602724115
2016-07-22,Store B,West,Office Supplies,Pen,33.333333333333336,2,20.917816167128148
2016-07-22,Store B,West,Office Supplies,Paper,100.0,3,65.78447755852696
2016-07-22,Store B,West,Office Supplies,Pen,50.0,5,34.466714764020956
2016-07-22,Store B,West,Office Supplies,Folder,75.0,2,48.83197932445611
2016-07-22,Store B,West,Office Supplies,Pen,50.0,3,33.03429851801474
2016-07-22,Store B,West,Office Supplies,Folder,75.0,2,46.52227060623137
2016-07-22,Store B,West,Office Supplies,Folder,37.5,1,26.04940641859478
2016-07-22,Store B,West,Office Supplies,Pen,50.0,2,32.985621885887745
2016-07-22,Store B,West,Office Supplies,Pen,50.0,3,33.134478399053584
2016-07-22,Store B,West,Office Supplies,Paper,100.0,2,64.91478234418446
2016-07-22,Store B,West,Office Supplies,Pen,25.0,1,17.242905487069034
2016-07-22,Store C,South,Electronics,Mouse,300.0,4,203.26487254908236
2016-07-22,Store C,South,Electronics,Mouse,200.0,2,136.11168498287253
2016-07-22,Store C,South,Electronics,Mouse,240.0,4,166.52212445037046
2016-07-22,Store C,South,Electronics,Laptop,5000.0,3,3336.2172009811716
2016-07-22,Store C,South,Electronics,Monitor,1500.0,3,1039.8068754357935
2016-07-22,Store C,South,Electronics,Laptop,3750.0,3,2351.6669107257862
2016-07-22,Store C,South,Electronics,Keyboard,400.0,4,252.7481559611287
2016-07-22,Store C,South,Electronics,Monitor,1125.0,3,718.6298724815484
2016-07-22,Store C,South,Electronics,Monitor,1500.0,4,1048.6085865830667
2016-07-22,Store C,South,Electronics,Mouse,150.0,1,102.88557554319448
2016-07-22,Store C,South,Electronics,Keyboard,300.0,3,184.72902695150452
2016-07-22,Store C,South,Electronics,Mouse,300.0,2,189.1798922627171
2016-07-22,Store C,South,Electronics,Mouse,300.0,2,181.9381394425896
2016-07-22,Store C,South,Electronics,Monitor,1000.0,2,679.6037154863562
2016-07-22,Store C,South,Electronics,Monitor,1500.0,4,1043.2130518418935
2016-07-22,Store C,South,Electronics,Mouse,225.0,3,156.00515201106148
2016-07-22,Store C,South,Electronics,Monitor,1500.0,2,1016.0221805067813
2016-07-22,Store C,South,Electronics,Mouse,300.0,2,196.3733245621683
2016-07-22,Store C,South,Electronics,Keyboard,400.0,3,268.1993855391032
2016-07-22,Store C,South,Electronics,Monitor,1500.0,5,965.1000024893216
2016-07-22,Store C,South,Electronics,Laptop,4000.0,4,2455.570991965145
2016-07-22,Store C,South,Electronics,Monitor,750.0,1,454.72323301099954
2016-07-22,Store C,South,Electronics,Laptop,3333.3333333333335,2,2243.617257728489
2016-07-22,Store C,South,Electronics,Laptop,5000.0,4,3264.8624734043337
2016-07-22,Store C,South,Furniture,Chair,2500.0,4,1725.3481873326236
2016-07-22,Store C,South,Furniture,Shelf,800.0,2,483.4534011424978
2016-07-22,Store C,South,Furniture,Chair,1250.0,1,861.6695718324563
2016-07-22,Store C,South,Furniture,Shelf,600.0,1,390.212102793488
2016-07-22,Store C,South,Furniture,Desk,2000.0,2,1302.7494581141514
2016-07-22,Store C,South,Furniture,Shelf,600.0,1,408.2270627115558
2016-07-22,Store C,South,Furniture,Table,1500.0,3,950.6602403222331
2016-07-22,Store C,South,Furniture,Table,2000.0,5,1264.210657075997
2016-07-22,Store C,South,Furniture,Table,1500.0,3,938.9049303116225
2016-07-22,Store C,South,Furniture,Shelf,600.0,1,365.5440859518423
2016-07-22,Store C,South,Furniture,Table,1500.0,3,926.1075495579844
2016-07-22,Store C,South,Furniture,Table,1000.0,1,638.7121338990543
2016-07-22,Store C,South,Furniture,Shelf,1200.0,4,768.5942982971761
2016-07-22,Store C,South,Furniture,Shelf,1200.0,2,768.2590796728376
